luna_sin,luna_cos,ora_sin,ora_cos,temperatura,grad_seninatate,viteza_vant,presiune
1.0,0.0,0.0,-1.0,0.7222,0.53,0.5763,0.359
1.0,0.0,0.2588,-0.9659,0.8056,0.79,0.4407,0.359
0.866,-0.5,0.5,-0.866,0.6944,0.16,0.322,0.7949
1.0,0.0,-0.7071,0.7071,0.3333,0.08,0.0169,0.2308
0.866,-0.5,0.7071,0.7071,0.2222,0.62,0.322,0.1026
1.0,0.0,0.2588,0.9659,0.1667,0.17,0.9153,0.0513
1.0,0.0,1.0,0.0,0.3889,0.83,0.5932,0.4615
1.0,0.0,0.5,0.866,0.1389,0.66,0.9661,0.3846
0.5,-0.866,0.9659,-0.2588,0.4167,0.26,0.4068,0.2564
0.5,-0.866,1.0,0.0,0.25,0.73,0.3559,0.1282
0.5,-0.866,0.2588,0.9659,0.25,0.43,0.2542,0.8205
0.866,-0.5,0.866,0.5,0.2778,0.6,0.0508,0.2308
0.5,-0.866,-0.9659,0.2588,0.6667,0.56,0.4237,0.6667
0.866,-0.5,-0.5,0.866,0.2222,0.47,0.9661,0.2564
0.866,-0.5,-0.9659,-0.2588,0.5833,0.57,0.0339,0.641
1.0,0.0,-0.866,-0.5,0.7222,0.79,0.6102,0.8718
0.5,-0.866,0.9659,0.2588,0.3056,0.49,0.0,0.4359
1.0,0.0,-0.5,0.866,0.25,0.93,0.9661,0.0256
0.5,-0.866,0.866,-0.5,0.5278,0.42,0.7458,0.5385
0.866,-0.5,0.7071,0.7071,0.0833,0.21,0.7797,0.9487
1.0,0.0,-0.2588,-0.9659,0.8889,0.84,0.5593,0.359
0.866,-0.5,0.9659,-0.2588,0.2778,0.1,0.6949,0.0
1.0,0.0,-0.7071,-0.7071,0.7778,0.57,0.1864,0.0
1.0,0.0,0.9659,-0.2588,0.4167,0.22,0.0847,0.4872
1.0,0.0,-0.9659,-0.2588,0.6667,0.22,0.0339,0.3333
1.0,0.0,-0.866,-0.5,0.7222,0.05,0.4746,0.359
0.5,-0.866,-0.2588,0.9659,0.2778,0.51,1.0,0.0
0.5,-0.866,0.9659,0.2588,0.2222,0.17,0.1525,0.5641
1.0,0.0,0.2588,-0.9659,0.6389,0.27,0.1695,0.7949
0.5,-0.866,0.866,0.5,0.2778,0.56,0.1525,0.4615
0.866,-0.5,0.866,-0.5,0.5556,0.68,0.5932,0.9231
0.5,-0.866,0.866,0.5,0.1944,0.98,0.661,0.5385
0.5,-0.866,-0.2588,0.9659,0.2222,0.23,0.9661,0.5385
1.0,0.0,0.866,0.5,0.2222,0.88,0.1864,0.9744
0.866,-0.5,0.2588,0.9659,0.1111,0.52,1.0,0.2821
1.0,0.0,0.9659,0.2588,0.2222,0.37,0.8983,0.7692
0.5,-0.866,0.0,1.0,0.2222,0.58,0.9153,0.4359
0.866,-0.5,0.9659,0.2588,0.1667,0.93,0.8983,0.0513
0.5,-0.866,0.0,-1.0,0.7778,0.65,0.339,0.3077
0.5,-0.866,-0.7071,0.7071,0.3056,0.08,0.339,0.1026
1.0,0.0,-0.7071,-0.7071,0.75,0.54,0.322,0.3077
1.0,0.0,-0.7071,0.7071,0.4167,0.8,0.5085,0.0
0.866,-0.5,-0.5,0.866,0.4167,0.62,0.5254,1.0
0.5,-0.866,0.5,0.866,0.1111,0.53,0.5254,0.2308
0.866,-0.5,-0.5,-0.866,0.6944,0.23,0.7627,0.2308
0.866,-0.5,-0.5,0.866,0.2222,0.36,0.8305,0.6154
0.866,-0.5,0.866,-0.5,0.5,0.98,0.6441,0.2308
0.5,-0.866,0.5,0.866,0.1667,0.07,0.8814,0.359
1.0,0.0,-0.866,-0.5,0.75,0.73,0.4576,0.7949
0.5,-0.866,0.0,-1.0,0.8056,0.56,0.3051,0.0769
1.0,0.0,0.0,-1.0,0.5833,0.09,0.1695,0.8974
0.866,-0.5,0.7071,-0.7071,0.6111,0.79,0.6271,0.359
1.0,0.0,0.7071,0.7071,0.2222,0.65,0.9153,0.6923
1.0,0.0,-0.866,0.5,0.3333,0.0,0.6102,0.0256
0.866,-0.5,0.2588,-0.9659,0.7222,0.48,0.8644,0.5128
0.5,-0.866,-0.866,-0.5,0.6667,0.19,0.7966,0.7949
0.866,-0.5,-0.2588,-0.9659,0.7222,0.47,0.8814,0.5385
1.0,0.0,-1.0,-0.0,0.6111,0.35,0.0339,0.6154
0.866,-0.5,0.866,0.5,0.1944,0.14,0.6441,0.3077
1.0,0.0,-1.0,-0.0,0.5833,0.18,0.9831,0.2308
1.0,0.0,0.9659,-0.2588,0.4444,0.81,0.8644,0.9487
0.5,-0.866,0.866,-0.5,0.5278,0.46,0.9661,0.4615
0.866,-0.5,0.0,-1.0,0.75,0.8,0.661,0.5641
0.866,-0.5,-1.0,-0.0,0.6944,1.0,0.0847,0.0513
1.0,0.0,1.0,0.0,0.2222,0.07,0.8305,0.5641
1.0,0.0,-0.9659,0.2588,0.6111,0.85,0.0678,1.0
1.0,0.0,-0.866,-0.5,0.75,0.66,0.4237,0.4103
1.0,0.0,0.7071,0.7071,0.2222,0.55,0.0847,0.9744
1.0,0.0,0.866,-0.5,0.6111,0.96,0.0,0.8974
1.0,0.0,0.7071,0.7071,0.1944,0.05,0.6102,0.9487
0.5,-0.866,-0.9659,0.2588,0.7222,0.98,0.7627,0.4359
0.5,-0.866,0.866,-0.5,0.5278,0.82,0.6102,0.9487
1.0,0.0,-0.2588,-0.9659,0.7778,0.76,0.661,0.0
0.5,-0.866,0.0,1.0,0.1944,0.65,0.8475,0.7179
0.5,-0.866,-0.9659,-0.2588,0.6944,0.51,0.8814,0.6154
1.0,0.0,-1.0,-0.0,0.6111,0.2,0.7966,0.0769
0.866,-0.5,1.0,0.0,0.3056,0.21,0.0339,0.7692
1.0,0.0,0.2588,0.9659,0.1389,0.79,0.7458,0.7179
1.0,0.0,-0.7071,0.7071,0.3889,0.78,0.3729,0.3846
0.866,-0.5,0.5,-0.866,0.7222,0.71,0.5424,0.4615
1.0,0.0,-0.2588,0.9659,0.3889,0.87,0.5932,0.5385
0.866,-0.5,-0.2588,-0.9659,0.8333,0.75,0.661,0.6923
0.866,-0.5,0.5,-0.866,0.5833,0.3,0.0169,0.7179
1.0,0.0,-0.7071,0.7071,0.3611,0.41,0.2542,0.0256
1.0,0.0,0.7071,0.7071,0.2222,0.41,0.2373,0.6923
0.5,-0.866,0.2588,0.9659,0.1944,0.49,0.2881,1.0
1.0,0.0,0.2588,-0.9659,0.6389,0.27,0.9661,0.0
1.0,0.0,0.9659,0.2588,0.2778,0.31,0.1186,0.7436
0.5,-0.866,-0.866,0.5,0.4722,0.82,0.7458,0.1538
1.0,0.0,-0.9659,0.2588,0.5278,0.02,0.7458,0.6667
1.0,0.0,0.0,-1.0,0.7778,0.58,0.8644,0.8974
0.866,-0.5,0.9659,-0.2588,0.3889,0.31,0.2712,0.4872
1.0,0.0,-0.5,-0.866,0.7222,0.18,0.7288,0.9744
1.0,0.0,0.5,0.866,0.2222,0.21,0.3898,0.7436
0.866,-0.5,0.5,-0.866,0.6944,0.44,0.1864,0.5641
0.866,-0.5,-0.7071,-0.7071,0.8611,0.66,0.0,0.7436
0.866,-0.5,0.866,-0.5,0.4722,0.86,0.8475,0.2821
0.5,-0.866,0.2588,-0.9659,0.6111,0.28,0.2203,0.1795
0.5,-0.866,-0.2588,0.9659,0.1667,0.67,0.7119,0.8462
0.866,-0.5,0.5,0.866,0.2222,0.03,0.1186,1.0
0.5,-0.866,-0.5,0.866,0.1667,0.27,0.8983,0.4103
0.866,-0.5,-0.9659,-0.2588,0.75,0.75,0.661,0.5897
1.0,0.0,0.0,-1.0,0.8889,0.84,0.0169,0.7179
1.0,0.0,-0.2588,-0.9659,0.8333,0.43,0.5424,0.0
0.866,-0.5,1.0,0.0,0.3889,0.59,0.5085,0.2051
1.0,0.0,0.5,0.866,0.25,0.15,0.0339,0.6154
1.0,0.0,-0.9659,0.2588,0.5,0.06,0.8475,0.4615
0.5,-0.866,1.0,0.0,0.1389,0.42,0.8475,0.2821
1.0,0.0,-0.866,-0.5,0.7222,0.05,0.5424,0.5128
1.0,0.0,-1.0,-0.0,0.5556,0.29,0.3559,0.4872
0.5,-0.866,-0.9659,0.2588,0.5,0.85,0.6441,0.5385
1.0,0.0,-0.5,0.866,0.2222,0.28,0.5932,0.1282
0.866,-0.5,0.2588,-0.9659,0.7222,0.51,0.2203,0.0769
0.866,-0.5,0.5,-0.866,0.6667,0.51,0.1695,0.0513
1.0,0.0,0.2588,-0.9659,0.8333,0.69,0.9492,0.8462
0.866,-0.5,-0.2588,0.9659,0.25,0.24,0.4915,0.3333
0.866,-0.5,-0.9659,-0.2588,0.6389,0.43,0.7458,0.2051
0.5,-0.866,0.0,-1.0,0.75,0.01,0.9153,0.9231
0.5,-0.866,-0.2588,0.9659,0.2222,0.98,0.4746,0.8718
1.0,0.0,-1.0,-0.0,0.6944,0.42,0.0169,0.4872
1.0,0.0,0.0,1.0,0.2222,0.5,0.4915,0.3333
0.866,-0.5,0.2588,-0.9659,0.6944,0.57,0.4915,0.2821
1.0,0.0,0.0,1.0,0.1667,0.38,0.4576,0.8205
1.0,0.0,0.866,-0.5,0.4444,0.4,0.6102,0.8974
0.866,-0.5,-0.9659,0.2588,0.4722,0.03,0.7966,0.359
0.5,-0.866,-0.5,-0.866,0.8333,0.72,0.322,0.3077
1.0,0.0,-0.2588,-0.9659,0.75,0.68,0.6949,0.4103
0.5,-0.866,0.0,-1.0,0.6667,0.29,0.5254,0.8718
0.5,-0.866,-1.0,-0.0,0.5833,0.69,0.5932,0.7179
0.866,-0.5,-1.0,-0.0,0.6667,0.24,0.1695,0.1282
1.0,0.0,0.866,0.5,0.25,0.73,0.5424,0.9231
0.5,-0.866,0.866,-0.5,0.4167,0.17,0.678,0.0513
0.5,-0.866,-0.5,-0.866,0.7778,0.8,0.6271,0.3333
0.5,-0.866,-0.5,-0.866,0.8333,0.58,0.5254,0.4615
0.5,-0.866,0.7071,0.7071,0.1667,0.53,0.1695,0.8718
1.0,0.0,0.5,0.866,0.25,0.57,0.322,0.2051
0.5,-0.866,0.7071,-0.7071,0.5,0.16,0.3729,0.0513
0.866,-0.5,-0.5,-0.866,0.7778,0.29,0.6949,0.8718
0.866,-0.5,-1.0,-0.0,0.6944,0.76,0.2373,0.2308
0.866,-0.5,-0.5,0.866,0.2778,0.75,0.0169,0.641
0.866,-0.5,-0.9659,0.2588,0.6667,0.47,0.7627,0.8205
0.5,-0.866,-0.9659,-0.2588,0.7778,0.41,0.4915,0.8718
0.866,-0.5,-0.866,0.5,0.4444,0.66,0.4237,0.4872
1.0,0.0,-0.9659,-0.2588,0.7778,0.8,0.1864,0.1282
1.0,0.0,0.866,0.5,0.25,0.76,0.8983,0.7692
0.866,-0.5,-0.7071,-0.7071,0.8056,0.59,0.1356,0.5128
1.0,0.0,0.9659,0.2588,0.2778,0.28,0.2712,0.5897
1.0,0.0,0.7071,0.7071,0.0833,0.87,1.0,0.8974
0.5,-0.866,-0.2588,0.9659,0.1667,0.78,0.7288,1.0
1.0,0.0,-0.7071,0.7071,0.3056,0.25,0.9661,0.5897
1.0,0.0,0.9659,0.2588,0.1944,0.55,0.8136,0.9231
1.0,0.0,0.9659,-0.2588,0.4167,0.64,0.6441,0.4872
1.0,0.0,-0.5,-0.866,0.6944,0.89,0.9661,0.3846
1.0,0.0,-0.5,-0.866,0.7222,0.42,1.0,0.7179
1.0,0.0,-0.5,0.866,0.2778,0.04,0.6441,0.4103
1.0,0.0,0.0,1.0,0.2222,0.7,0.4915,0.5385
1.0,0.0,0.9659,-0.2588,0.3333,0.33,0.6441,0.7179
0.866,-0.5,0.2588,-0.9659,0.75,0.68,0.9661,0.4103
0.866,-0.5,-0.9659,-0.2588,0.7222,1.0,0.5424,0.6923
1.0,0.0,0.0,1.0,0.2222,0.88,0.5763,0.7436
1.0,0.0,-0.2588,0.9659,0.25,0.02,0.8644,0.9744
0.5,-0.866,0.5,0.866,0.2222,0.87,0.6949,0.7436
1.0,0.0,0.5,-0.866,0.7222,0.56,0.2542,0.5385
1.0,0.0,-0.2588,-0.9659,0.7222,0.6,0.1864,0.4615
0.866,-0.5,-0.2588,0.9659,0.2222,0.71,0.8475,0.5128
1.0,0.0,-0.5,0.866,0.25,0.09,0.5424,0.8718
1.0,0.0,-0.7071,0.7071,0.2778,0.65,0.7288,0.7692
0.866,-0.5,-0.866,-0.5,0.8056,0.81,0.2373,1.0
0.5,-0.866,0.0,-1.0,0.75,0.67,0.0508,0.3077
0.866,-0.5,-0.866,0.5,0.5,0.71,0.1186,0.0256
0.866,-0.5,0.2588,0.9659,0.2222,0.24,0.2712,0.5641
0.866,-0.5,-0.866,-0.5,0.75,0.51,0.5254,0.0769
0.5,-0.866,0.5,-0.866,0.6111,0.41,0.1356,0.7949
0.5,-0.866,0.5,-0.866,0.6944,0.08,0.5763,0.9744
0.5,-0.866,0.0,1.0,0.2222,0.99,0.1186,0.5641
0.5,-0.866,0.7071,-0.7071,0.5278,0.68,0.9492,0.641
1.0,0.0,-0.9659,0.2588,0.4167,0.28,0.9661,0.2564
1.0,0.0,-0.866,-0.5,0.75,0.28,0.6441,0.0513
1.0,0.0,-0.866,0.5,0.4444,0.75,0.0508,0.8718
0.5,-0.866,0.5,-0.866,0.6389,0.66,0.4237,0.4359
1.0,0.0,0.9659,0.2588,0.4167,0.92,0.8983,1.0
0.5,-0.866,0.2588,-0.9659,0.7222,0.75,0.4915,0.2308
1.0,0.0,0.7071,0.7071,0.1944,0.78,0.3559,0.2821
0.866,-0.5,0.9659,0.2588,0.2778,0.34,0.2034,0.5128
0.866,-0.5,-1.0,-0.0,0.75,0.79,0.2034,0.2564
0.5,-0.866,-0.2588,-0.9659,0.75,0.34,0.5424,0.1026
1.0,0.0,0.0,-1.0,0.8611,0.99,0.2203,0.4103
0.5,-0.866,0.2588,0.9659,0.1667,0.3,0.4746,0.9487
1.0,0.0,-0.866,0.5,0.5,0.98,0.5593,0.7179
1.0,0.0,-1.0,-0.0,0.6944,0.89,0.0339,0.6154
0.866,-0.5,-0.5,-0.866,0.8889,0.85,0.1356,0.5641
0.5,-0.866,-0.866,0.5,0.4167,0.96,0.6441,0.4872
1.0,0.0,-0.866,-0.5,0.6944,0.03,0.5254,0.0
0.866,-0.5,-1.0,-0.0,0.6667,0.37,0.2373,0.4615
1.0,0.0,-0.2588,0.9659,0.2222,0.62,0.7966,0.8205
0.866,-0.5,0.5,-0.866,0.8056,0.91,0.1356,0.6154
0.5,-0.866,0.7071,0.7071,0.1944,0.41,0.8983,0.1026
0.866,-0.5,0.9659,-0.2588,0.5,0.85,0.2034,0.3846
0.866,-0.5,1.0,0.0,0.2222,0.53,0.661,0.6923
0.5,-0.866,-0.866,0.5,0.4444,0.62,0.9492,0.2564
1.0,0.0,-0.5,-0.866,0.8333,0.77,0.8814,0.2564
1.0,0.0,-1.0,-0.0,0.6667,0.12,0.2373,0.7179
1.0,0.0,0.9659,0.2588,0.2222,0.11,0.1356,0.1795
1.0,0.0,0.0,-1.0,0.6944,0.28,0.4576,0.2308
1.0,0.0,0.866,0.5,0.2778,0.46,0.1017,0.7949
1.0,0.0,-0.9659,-0.2588,0.7778,0.44,0.0508,0.0256
1.0,0.0,-0.866,0.5,0.4167,0.77,0.4576,0.4615
0.866,-0.5,-1.0,-0.0,0.6944,0.88,1.0,0.6923
0.5,-0.866,0.9659,-0.2588,0.4722,0.47,0.7119,0.5128
1.0,0.0,-0.7071,-0.7071,0.8056,0.48,0.5254,0.2564
1.0,0.0,-0.9659,-0.2588,0.6944,0.49,0.5424,0.8205
0.866,-0.5,0.2588,-0.9659,0.7222,0.58,0.3898,0.5897
0.866,-0.5,0.866,0.5,0.25,0.82,0.7627,0.3077
1.0,0.0,0.0,-1.0,0.8056,0.77,0.8475,0.359
1.0,0.0,0.866,-0.5,0.6389,0.96,0.661,0.359
0.5,-0.866,0.866,-0.5,0.4722,0.42,0.0678,0.8462
0.5,-0.866,-0.2588,0.9659,0.3056,0.39,0.0169,0.641
1.0,0.0,-0.2588,-0.9659,0.7778,0.82,0.7288,0.1282
0.5,-0.866,-0.5,-0.866,0.75,0.58,0.2542,0.0
0.866,-0.5,-0.2588,0.9659,0.3056,0.68,0.1525,0.5385
1.0,0.0,-0.7071,0.7071,0.3611,0.07,0.7797,0.9744
1.0,0.0,0.866,-0.5,0.5833,0.97,0.3898,0.1026
0.866,-0.5,0.2588,-0.9659,0.8056,0.98,0.5593,0.3333
1.0,0.0,-0.5,-0.866,0.6944,0.45,0.6102,0.8974
0.866,-0.5,0.866,-0.5,0.5,0.72,0.9831,0.9231
0.866,-0.5,-1.0,-0.0,0.5556,0.42,0.9661,0.6154
0.5,-0.866,-0.2588,-0.9659,0.8611,0.39,0.0678,0.2308
1.0,0.0,0.2588,0.9659,0.2222,0.73,0.7966,0.6154
0.5,-0.866,0.5,0.866,0.25,0.52,0.4576,0.5641
0.866,-0.5,-0.2588,-0.9659,0.8611,0.58,0.0678,0.4872
1.0,0.0,-0.9659,-0.2588,0.8056,0.47,0.4068,0.6667
0.5,-0.866,-0.9659,-0.2588,0.6389,0.15,0.6949,0.9744
1.0,0.0,1.0,0.0,0.1944,0.43,1.0,0.4872
1.0,0.0,0.5,0.866,0.0556,0.86,0.8136,0.3077
1.0,0.0,0.5,0.866,0.1389,0.03,0.7797,0.8462
1.0,0.0,0.2588,0.9659,0.1944,0.92,0.0,0.4103
0.866,-0.5,-0.866,0.5,0.4444,0.34,0.3559,0.8718
0.5,-0.866,-0.866,-0.5,0.8333,0.91,0.1186,0.2051
0.866,-0.5,1.0,0.0,0.2778,0.42,0.9153,0.5128
0.866,-0.5,1.0,0.0,0.2778,0.19,0.2712,0.0
0.866,-0.5,1.0,0.0,0.3611,0.67,0.2203,0.4103
0.5,-0.866,-0.2588,-0.9659,0.8889,0.63,0.322,0.8718
0.5,-0.866,-0.9659,0.2588,0.6667,0.44,0.0339,0.6923
0.5,-0.866,-0.9659,0.2588,0.5833,0.42,0.6949,0.0
0.866,-0.5,-1.0,-0.0,0.5833,0.47,0.4068,0.4359
0.866,-0.5,0.9659,0.2588,0.3333,0.43,0.1356,0.8974
1.0,0.0,0.866,0.5,0.25,0.66,0.2542,0.359
1.0,0.0,-0.9659,0.2588,0.6389,0.82,0.4407,0.5128
0.5,-0.866,0.7071,-0.7071,0.4444,0.11,0.8475,0.8462
1.0,0.0,0.7071,0.7071,0.2222,0.05,0.0169,0.8974
0.866,-0.5,0.7071,-0.7071,0.6389,0.2,0.1695,0.8205
0.5,-0.866,0.9659,-0.2588,0.5,0.69,0.7119,0.0256
1.0,0.0,-0.7071,0.7071,0.3611,0.79,0.7458,0.4359
0.5,-0.866,0.2588,-0.9659,0.75,0.89,0.5085,0.2308
1.0,0.0,0.2588,0.9659,0.1667,0.61,0.4746,0.6154
1.0,0.0,0.7071,-0.7071,0.5556,0.29,0.678,0.9487
0.5,-0.866,-0.7071,0.7071,0.25,0.37,0.5763,0.9487
0.5,-0.866,0.0,-1.0,0.8611,0.75,0.0847,0.5385
1.0,0.0,-0.5,0.866,0.25,0.75,0.5932,0.0513
0.866,-0.5,-0.5,-0.866,0.7222,0.18,0.0847,0.4359
1.0,0.0,0.7071,-0.7071,0.5278,0.0,0.7288,0.8205
0.5,-0.866,-0.5,-0.866,0.7778,0.35,0.1695,0.9231
0.5,-0.866,0.9659,0.2588,0.3056,0.32,0.2542,0.5385
1.0,0.0,-0.866,-0.5,0.6667,0.44,0.4746,0.4359
1.0,0.0,-0.866,0.5,0.3889,0.34,0.2881,0.9744
0.5,-0.866,0.5,0.866,0.0,0.02,0.2203,0.0513
0.5,-0.866,0.2588,-0.9659,0.6667,0.21,0.322,0.8462
1.0,0.0,0.0,1.0,0.25,0.15,0.6441,0.2308
0.5,-0.866,0.0,-1.0,0.7222,0.27,0.1186,0.8205
0.866,-0.5,-0.7071,0.7071,0.3611,0.83,0.8305,0.5897
0.866,-0.5,0.866,0.5,0.25,0.19,0.4576,0.1282
0.866,-0.5,0.2588,0.9659,0.1389,0.03,0.8475,0.2821
1.0,0.0,0.5,-0.866,0.6667,0.39,0.0169,0.6667
0.5,-0.866,1.0,0.0,0.3333,0.55,0.8644,0.0513
1.0,0.0,0.866,0.5,0.1667,0.37,0.5085,0.2821
0.5,-0.866,-0.5,-0.866,0.8611,0.67,0.1356,0.7692
0.866,-0.5,-0.5,-0.866,0.7778,0.61,0.8644,0.5897
0.866,-0.5,0.5,0.866,0.1389,0.95,0.9492,0.4103
0.866,-0.5,-0.2588,-0.9659,0.8611,0.88,0.2373,0.9744
0.5,-0.866,-0.7071,0.7071,0.3611,0.38,0.8475,0.5128
0.5,-0.866,-0.5,0.866,0.2222,0.79,0.2542,0.8205
0.5,-0.866,-0.2588,-0.9659,0.9167,0.96,0.7458,0.2308
1.0,0.0,-0.866,0.5,0.5556,0.6,0.7966,0.2051
0.5,-0.866,1.0,0.0,0.3056,0.25,0.0847,0.3846
0.5,-0.866,-0.9659,0.2588,0.6667,0.83,0.2881,0.6923
0.5,-0.866,-0.5,0.866,0.3333,0.24,0.4746,0.5385
1.0,0.0,0.866,-0.5,0.5,0.01,0.661,0.2051
1.0,0.0,-0.866,-0.5,0.6944,0.12,0.1525,0.7179
0.5,-0.866,0.9659,-0.2588,0.5278,0.4,0.4068,0.6923
0.866,-0.5,0.5,-0.866,0.7222,0.86,0.7288,0.1795
0.866,-0.5,-0.866,-0.5,0.6944,0.82,0.9153,0.6923
1.0,0.0,-0.5,-0.866,0.75,0.95,0.9661,0.7179
0.866,-0.5,0.7071,-0.7071,0.5,0.02,0.661,1.0
0.866,-0.5,0.0,-1.0,0.75,0.13,0.4068,0.2308
0.5,-0.866,-0.7071,-0.7071,0.7222,0.01,0.8136,0.6923
0.866,-0.5,-0.5,-0.866,0.8056,0.75,0.8475,0.8718
1.0,0.0,0.9659,-0.2588,0.5556,0.72,0.5424,0.8462
1.0,0.0,0.2588,0.9659,0.25,0.67,0.1017,0.3077
0.866,-0.5,0.866,-0.5,0.5833,0.58,0.2542,0.641
1.0,0.0,-0.2588,-0.9659,0.8056,0.78,0.6271,0.8462
0.5,-0.866,0.866,0.5,0.3056,0.99,0.6949,0.7436
0.866,-0.5,-0.5,-0.866,0.8889,0.92,0.5763,0.3333
0.5,-0.866,-0.866,0.5,0.4444,0.06,0.2881,0.4359
0.5,-0.866,-0.9659,0.2588,0.7222,0.91,0.2712,0.3333
0.866,-0.5,0.5,0.866,0.2222,0.09,0.4237,0.6154
0.866,-0.5,-0.9659,-0.2588,0.6111,0.13,0.2373,0.9744
0.5,-0.866,-0.7071,0.7071,0.3611,0.69,0.9661,0.3077
0.5,-0.866,-0.9659,0.2588,0.6389,0.68,0.4746,0.1538
1.0,0.0,0.7071,-0.7071,0.6111,0.8,0.3051,0.0769
1.0,0.0,-0.9659,-0.2588,0.6389,0.16,0.8136,0.0256
1.0,0.0,0.0,-1.0,0.6389,0.07,0.6102,0.2051
1.0,0.0,-0.7071,-0.7071,0.7222,0.06,0.1864,0.9744
0.866,-0.5,-1.0,-0.0,0.6111,0.42,0.5085,0.2564
1.0,0.0,0.9659,0.2588,0.2778,0.46,0.678,0.5128
0.5,-0.866,-0.7071,-0.7071,0.7222,0.64,0.4746,0.8462
0.866,-0.5,-0.866,0.5,0.4722,0.5,0.9661,0.7436
0.866,-0.5,0.0,-1.0,0.6111,0.41,0.4576,0.6154
0.5,-0.866,0.7071,0.7071,0.25,0.77,0.3898,0.8205
0.866,-0.5,0.9659,-0.2588,0.4444,0.43,0.4407,0.1795
1.0,0.0,0.866,0.5,0.1389,0.31,0.5424,0.3077
0.5,-0.866,-0.866,0.5,0.3611,0.74,0.5763,0.5897
0.5,-0.866,0.0,1.0,0.1944,0.78,0.6441,0.1282
0.866,-0.5,-0.866,-0.5,0.6944,0.0,1.0,0.1795
0.866,-0.5,-0.5,0.866,0.2778,0.38,0.9831,1.0
1.0,0.0,-0.7071,0.7071,0.3889,0.28,0.1017,0.5128
1.0,0.0,-0.9659,0.2588,0.6389,0.19,0.2034,0.9487
1.0,0.0,-0.866,-0.5,0.6389,0.92,1.0,0.8462
0.866,-0.5,0.866,0.5,0.2222,0.89,0.1695,0.8718
1.0,0.0,0.2588,-0.9659,0.5833,0.01,0.678,0.3333
1.0,0.0,0.2588,-0.9659,0.8056,0.77,0.8814,0.1795
0.866,-0.5,0.2588,0.9659,0.1389,0.05,0.7797,0.5128
0.866,-0.5,-0.9659,0.2588,0.5833,0.51,0.4746,0.1795
1.0,0.0,0.2588,0.9659,0.1667,0.03,0.8305,0.6154
0.5,-0.866,0.866,0.5,0.2222,0.74,0.7288,0.1795
0.5,-0.866,0.2588,0.9659,0.2222,0.3,0.8814,0.4103
0.866,-0.5,0.7071,0.7071,0.3333,0.93,0.2373,0.641
0.866,-0.5,-0.9659,-0.2588,0.75,0.12,0.7797,0.6923
0.866,-0.5,-0.2588,0.9659,0.2222,0.43,0.1695,0.0769
1.0,0.0,0.0,-1.0,0.8889,0.91,0.5932,0.1282
1.0,0.0,-0.9659,0.2588,0.6111,0.01,0.0,0.3077
0.866,-0.5,-0.7071,-0.7071,0.6944,0.25,0.1186,0.2564
0.5,-0.866,0.9659,-0.2588,0.5278,0.41,0.5424,0.0
1.0,0.0,-0.7071,0.7071,0.3056,0.17,0.5763,0.1282
0.866,-0.5,0.9659,-0.2588,0.5278,0.85,0.339,0.0769
0.866,-0.5,-0.7071,-0.7071,0.6667,0.24,0.4746,0.5385
1.0,0.0,-0.7071,-0.7071,0.8333,0.53,0.322,0.1026
0.866,-0.5,0.7071,-0.7071,0.5556,0.58,0.2203,0.0513
0.866,-0.5,0.7071,0.7071,0.2222,0.7,1.0,0.0
0.866,-0.5,0.5,-0.866,0.6667,0.81,0.0847,0.0513
0.5,-0.866,-0.5,-0.866,0.8056,0.05,0.0169,0.9744
0.5,-0.866,0.2588,-0.9659,0.8333,0.94,0.5593,0.5641
0.5,-0.866,0.9659,-0.2588,0.3889,0.56,0.7797,0.5128
0.5,-0.866,-0.2588,0.9659,0.25,0.6,0.0847,0.8974
0.5,-0.866,0.9659,0.2588,0.2222,0.35,0.7797,0.4615
0.5,-0.866,0.9659,0.2588,0.3056,0.96,0.0678,0.6923
0.866,-0.5,0.866,-0.5,0.4444,0.17,0.9322,0.2051
0.5,-0.866,0.0,-1.0,0.8333,0.8,0.0169,0.9744
0.5,-0.866,-0.7071,-0.7071,0.8333,0.91,0.8814,0.8974
0.866,-0.5,0.7071,-0.7071,0.5556,0.85,0.7458,0.4103
0.5,-0.866,0.0,1.0,0.1944,0.7,0.661,0.6923
0.5,-0.866,-0.5,0.866,0.3056,0.71,0.2034,0.7949
0.866,-0.5,0.866,0.5,0.2222,0.75,0.4576,0.2564
0.5,-0.866,-0.866,-0.5,0.75,0.27,0.1864,0.4359
0.5,-0.866,-0.9659,-0.2588,0.7222,0.91,0.8475,0.9231
0.866,-0.5,0.0,-1.0,0.7778,0.31,0.5085,0.6923
0.866,-0.5,-0.7071,0.7071,0.3333,0.07,0.8983,0.6154
1.0,0.0,0.9659,-0.2588,0.4444,0.05,0.8305,0.4359
0.866,-0.5,-0.866,0.5,0.4167,0.97,0.6271,0.4359
0.866,-0.5,-0.5,0.866,0.3889,0.37,0.3559,0.6923
0.5,-0.866,0.5,0.866,0.2222,0.22,0.1356,0.9487
1.0,0.0,-0.2588,0.9659,0.2222,0.22,0.7119,0.8462
0.5,-0.866,-0.5,-0.866,0.8056,0.26,0.8644,0.4359
1.0,0.0,0.7071,-0.7071,0.5833,0.66,0.0508,0.2564
1.0,0.0,-0.2588,-0.9659,0.8056,0.68,0.2712,0.3846
